1.5115422e+01, 2.4519071e+01,-1.8367878e+01,-2.0978367e+01,-1.9674131e+01,-6.4699210e+00,-2.7514009e+01, 2.3823093e+01, 1.7561157e+01, 2.1710329e+01, 0.0000000e+00,-2.2002292e+01, 2.1962095e+01,-2.0812226e+01, 3.1763510e+01,-2.7831851e+01,-2.6427208e+01,-3.1538354e+01, 2.5099030e+01,-1.6149931e+01, 1.6798711e+01,-2.1291894e+00, 2.8894468e+01,-1.4151143e+01,-2.0097357e+01
-2.6499460e+01,-3.3472310e+01,-1.0711021e+01,-1.6046682e+01, 1.7261366e+00, 6.7775497e+00, 3.8752647e+00, 2.7611051e+01,-9.8639270e+00,-4.3816523e+00,-2.2002292e+01, 0.0000000e+00, 1.5141307e+01,-8.0831254e+00,-6.1405097e+00,-2.9856974e+01,-7.6385992e+00,-2.3849274e+01, 5.2139612e+00,-1.6931177e+01, 1.1332601e+01, 1.5346115e+01, 1.3592308e+01, 2.3432683e+01, 2.8180398e+01
3.6945514e+01, 1.8870822e+01, 1.6777011e+01, 3.6760445e+00,-2.1812160e+00, 1.3754978e+01,-1.6803491e+01,-2.8914909e+01,-1.8749526e+01, 1.5806467e+01, 2.1962095e+01, 1.5141307e+01, 0.0000000e+00, 1.6013051e+01,-1.7138136e+01, 9.6500711e+00, 1.0347787e+01,-1.3925756e+01, 2.0832695e+01, 2.5588142e+00,-7.8611800e+00,-1.2438616e+01,-1.6595846e+01,-2.2569055e+01, 2.7778673e+01
-1.5901074e+01, 3.3984639e+00, 8.7087455e+00, 1.2857256e+00,-2.0867646e+01, 2.8594648e+01,-2.1995335e+01,-1.4452735e+01,-1.3134692e+01,-1.3526950e+01,-2.0812226e+01,-8.0831254e+00, 1.6013051e+01, 0.0000000e+00, 1.9771471e+01,-1.2388781e-01, 1.6102949e+01, 1.6596245e+01, 1.8153468e+01,-5.7801607e+00, 2.0418512e+01, 2.7423439e+00, 1.7143755e+01,-2.1764985e+01, 1.6924315e+01
2.2144753e+01, 1.2143993e+01, 2.6063530e+01, 2.1152454e+01,-3.1323513e+00, 5.5140423e+00, 2.9822322e+01, 2.8895696e+00, 1.2269441e+01,-2.2113631e+01, 3.1763510e+01,-6.1405097e+00,-1.7138136e+01, 1.9771471e+01, 0.0000000e+00, 1.8381959e+01,-8.4786128e+00,-1.0553683e+01, 1.4135240e+01,-7.7542047e+00,-2.2740201e+01, 6.3657530e+00, 2.4344144e+01, 1.7090632e+01,-5.3215425e+00
-1.0124432e+01, 2.4762114e+01,-1.9101689e+01, 1.3029544e+01, 1.7630282e+01,-4.2086202e+00,-3.4940225e+00, 1.9660164e+01, 1.4247040e+01,-1.1398879e+00,-2.7831851e+01,-2.9856974e+01, 9.6500711e+00,-1.2388781e-01, 1.8381959e+01, 0.0000000e+00,-1.5984926e+01,-1.4960915e+01,-1.6267206e+01, 1.9940175e+01,-1.9259302e+01, 2.7198267e+01,-5.7506568e+00, 2.4972198e+01,-1.0681054e+01
-2.2642204e+01,-3.7148672e+01,-8.5850402e+00,-1.8624385e+01,-2.3028999e+01, 4.2958715e+00,-1.9321222e+01, 2.7160464e+01,-2.8599531e+01,-7.6329734e+00,-2.6427208e+01,-7.6385992e+00, 1.0347787e+01, 1.6102949e+01,-8.4786128e+00,-1.5984926e+01, 0.0000000e+00, 2.3532487e+01, 1.0178351e+01,-4.6417323e+00, 4.5118264e+00,-4.3446099e-01, 2.9271588e+01,-2.0491684e+01,-1.8059267e+01
-4.0816620e-01, 2.6678760e+01,-6.9181052e+00,-7.6529761e-01, 7.9041664e+00,-2.4519827e+00, 2.1840384e+01, 2.4840067e+00,-2.1969039e+01, 2.8392731e+01,-3.1538354e+01,-2.3849274e+01,-1.3925756e+01, 1.6596245e+01,-1.0553683e+01,-1.4960915e+01, 2.3532487e+01, 0.0000000e+00,-2.0831661e+01,-6.6936948e-01, 4.9865713e+00, 7.1057633e+00, 2.4695269e+01,-1.5081111e+01, 1.3256650e+00
7.4596458e+00, 1.9859864e+01,-1.1652317e+01,-1.7581938e+01, 3.0672095e+01, 7.4780971e+00,-2.0611988e+01,-1.2676308e+01,-1.4546049e+01, 3.8069040e+00, 2.5099030e+01, 5.2139612e+00, 2.0832695e+01, 1.8153468e+01, 1.4135240e+01,-1.6267206e+01, 1.0178351e+01,-2.0831661e+01, 0.0000000e+00,-1.9364070e+01, 3.0233223e+01,-5.8238583e+00,-1.9600698e+01, 1.3197374e+01,-7.7486144e+00
4.7168254e+00, 9.9232694e+00,-1.3571112e+01,-2.7112221e+00, 2.0434381e+01, 6.1980858e+00,-4.7376129e+00, 7.2186781e+00,-1.2698571e+01, 9.3040255e-01,-1.6149931e+01,-1.6931177e+01, 2.5588142e+00,-5.7801607e+00,-7.7542047e+00, 1.9940175e+01,-4.6417323e+00,-6.6936948e-01,-1.9364070e+01, 0.0000000e+00,-2.2818102e+01, 2.5663306e+01,-2.1930696e+01, 2.9297978e+01, 2.3137849e+01
-6.6812487e+00,-1.8983850e+01,-5.8341979e+00, 1.8258782e+00, 2.5101344e+01,-1.5484480e+01, 9.9814656e+00, 1.5351905e+01,-1.7378202e+01,-4.5507052e+00, 1.6798711e+01, 1.1332601e+01,-7.8611800e+00, 2.0418512e+01,-2.2740201e+01,-1.9259302e+01, 4.5118264e+00, 4.9865713e+00, 3.0233223e+01,-2.2818102e+01, 0.0000000e+00,-1.1318644e+01,-6.1884421e+00,-1.8264708e+01, 2.4190634e+01
4.2802015e+00,-2.8095400e+01,-1.3683671e+01,-8.3631877e+00,-3.7789279e+00, 1.1446394e+01,-2.3977056e+01, 1.9898156e+01,-2.9045046e+01,-1.6043311e+01,-2.1291894e+00, 1.5346115e+01,-1.2438616e+01, 2.7423439e+00, 6.3657530e+00, 2.7198267e+01,-4.3446099e-01, 7.1057633e+00,-5.8238583e+00, 2.5663306e+01,-1.1318644e+01, 0.0000000e+00,-2.8614657e+01, 1.8874941e+01,-7.8858207e+00
-1.9480001e+01, 1.2006651e+01,-8.5546176e+00, 1.2405098e+01, 3.1893736e+01, 9.1627188e+00, 1.7036624e+01,-2.1539576e+01, 3.0408676e+01,-2.3732269e+01, 2.8894468e+01, 1.3592308e+01,-1.6595846e+01, 1.7143755e+01, 2.4344144e+01,-5.7506568e+00, 2.9271588e+01, 2.4695269e+01,-1.9600698e+01,-2.1930696e+01,-6.1884421e+00,-2.8614657e+01, 0.0000000e+00,-2.1467532e+01, 6.3990537e-01
2.8460184e+01, 9.7096983e+00,-1.7869190e+01, 2.4282865e+01,-2.5210061e+01, 2.2394950e+01, 3.1320325e+00, 1.8946543e+00,-1.8348111e+01,-2.0420435e+01,-1.4151143e+01, 2.3432683e+01,-2.2569055e+01,-2.1764985e+01, 1.7090632e+01, 2.4972198e+01,-2.0491684e+01,-1.5081111e+01, 1.3197374e+01, 2.9297978e+01,-1.8264708e+01, 1.8874941e+01,-2.1467532e+01, 0.0000000e+00, 2.4957883e+01
-1.0454766e+01,-2.2663995e+01,-3.6292684e+00,-2.7658105e+01,-1.3045774e+01,-9.8712638e+00, 4.8976379e+00, 4.2674080e+00, 2.2846375e+01, 2.3771403e+01,-2.0097357e+01, 2.8180398e+01, 2.7778673e+01, 1.6924315e+01,-5.3215425e+00,-1.0681054e+01,-1.8059267e+01, 1.3256650e+00,-7.7486144e+00, 2.3137849e+01, 2.4190634e+01,-7.8858207e+00, 6.3990537e-01, 2.4957883e+01, 0.0000000e+00
